Instance Name       Completion Time     Objective Value     Obj. Func. LB       Gap                 Nb. of ULs          Nb. of Desired ULs  Grid Occupancy      UL Occupancy        
Instance_35_large   12155.889300        641.000000          641.000000          0.000000            240                 18                  0.625000            0.075000            
Instance_360_large  30005.798800        1180.000000         1047.000000         0.112712            560                 21                  1.000000            0.037500            
Instance_361_large  30004.756200        809.000000          633.000000          0.217553            240                 21                  0.750000            0.087500            
Instance_362_large  30004.381800        585.000000          405.000000          0.307692            240                 21                  0.600000            0.087500            
Instance_363_large  30019.751600        700.000000          490.000000          0.300000            240                 21                  0.600000            0.087500            
Instance_364_large  30012.412600        1062.000000         672.000000          0.367232            240                 21                  0.571429            0.087500            
Instance_365_large  30005.135700        788.000000          551.000000          0.300761            240                 21                  0.705882            0.087500            
Instance_366_large  30016.481700        846.000000          737.000000          0.128842            240                 21                  0.631579            0.087500            
Instance_367_large  30001.171700        1012.000000         811.000000          0.198617            240                 21                  0.545455            0.087500            
Instance_368_large  29990.025400        884.000000          779.000000          0.118778            240                 21                  0.705882            0.087500            
Instance_369_large  30002.549400        939.000000          819.000000          0.127796            240                 21                  0.631579            0.087500            
Instance_36_large   30006.086600        794.000000          564.000000          0.289673            240                 18                  0.555556            0.075000            
Instance_370_large  30000.389400        858.000000          700.000000          0.184149            240                 21                  0.705882            0.087500            
Instance_371_large  30013.758600        1465.000000         1340.000000         0.085324            360                 21                  0.750000            0.058333            
Instance_372_large  29999.072100        1520.000000         1368.000000         0.100000            360                 21                  0.750000            0.058333            
Instance_373_large  30004.138800        1020.000000         878.000000          0.139216            360                 21                  0.750000            0.058333            
Instance_374_large  29999.890300        1333.000000         1213.000000         0.090023            360                 21                  0.750000            0.058333            
Instance_375_large  30005.268900        1561.000000         1413.000000         0.094811            360                 21                  0.750000            0.058333            
Instance_376_large  29996.392800        1180.000000         1035.000000         0.122881            360                 21                  0.782609            0.058333            
Instance_377_large  30013.478100        1294.000000         1173.000000         0.093509            360                 21                  0.750000            0.058333            
Instance_378_large  30004.065500        1641.000000         1425.000000         0.131627            360                 21                  0.750000            0.058333            
Instance_379_large  30008.985300        1269.000000         1031.000000         0.187549            360                 21                  0.750000            0.058333            
Instance_37_large   29989.489700        594.000000          542.000000          0.087542            240                 18                  0.714286            0.075000            
Instance_380_large  30004.868600        1402.000000         1207.000000         0.139087            360                 21                  0.750000            0.058333            
Instance_381_large  30003.439700        1584.000000         1469.000000         0.072601            480                 21                  1.000000            0.043750            
Instance_382_large  30005.160900        1350.000000         1223.000000         0.094074            480                 21                  1.000000            0.043750            
Instance_383_large  30008.982900        2004.000000         1891.000000         0.056387            480                 21                  1.000000            0.043750            
Instance_384_large  29994.971200        2231.000000         2124.000000         0.047961            480                 21                  1.000000            0.043750            
Instance_385_large  30003.804300        1856.000000         1731.000000         0.067349            480                 21                  1.000000            0.043750            
Instance_386_large  30012.951400        2992.000000         2336.000000         0.219251            480                 21                  1.000000            0.043750            
Instance_387_large  29988.769300        1637.000000         1526.000000         0.067807            480                 21                  1.000000            0.043750            
Instance_388_large  30003.470500        2584.000000         2412.000000         0.066563            480                 21                  1.000000            0.043750            
Instance_389_large  30015.895200        2447.000000         2257.000000         0.077646            480                 21                  1.000000            0.043750            
Instance_38_large   30005.648300        603.000000          553.000000          0.082919            240                 18                  0.625000            0.075000            
Instance_390_large  30009.123500        1580.000000         1414.000000         0.105063            480                 21                  1.000000            0.043750            
Instance_391_large  29994.977000        1043.000000         912.000000          0.125599            288                 21                  0.666667            0.072917            
Instance_392_large  30002.762800        778.000000          661.000000          0.150386            288                 21                  0.631579            0.072917            
Instance_393_large  30010.037600        1079.000000         1008.000000         0.065802            288                 21                  0.600000            0.072917            
Instance_394_large  30005.670900        909.000000          814.000000          0.104510            288                 21                  0.545455            0.072917            
Instance_395_large  30015.259100        996.000000          956.000000          0.040161            288                 21                  0.666667            0.072917            
Instance_396_large  29992.980100        946.000000          816.000000          0.137421            288                 21                  0.631579            0.072917            
Instance_397_large  30001.449100        810.000000          621.000000          0.233333            288                 21                  0.800000            0.072917            
Instance_398_large  30004.005400        1003.000000         955.000000          0.047856            288                 21                  0.600000            0.072917            
Instance_399_large  30004.398400        623.000000          497.000000          0.202247            288                 21                  0.705882            0.072917            
Instance_39_large   30011.489600        808.000000          745.000000          0.077970            240                 18                  0.625000            0.075000            
Instance_3_large    30003.777800        619.000000          588.000000          0.050081            200                 18                  0.625000            0.090000            
Instance_400_large  30003.885800        1089.000000         997.000000          0.084481            288                 21                  0.600000            0.072917            
Instance_401_large  30009.275900        1646.000000         1534.000000         0.068044            432                 21                  0.750000            0.048611            
Instance_402_large  30004.106000        1728.000000         1665.000000         0.036458            432                 21                  0.750000            0.048611            
Instance_403_large  30004.960100        1426.000000         1275.000000         0.105891            432                 21                  0.750000            0.048611            
Instance_404_large  29997.709400        2210.000000         2036.000000         0.078733            432                 21                  0.750000            0.048611            
Instance_405_large  29991.386800        1889.000000         1610.000000         0.147697            432                 21                  0.750000            0.048611            
Instance_406_large  30003.519400        1376.000000         1295.000000         0.058866            432                 21                  0.750000            0.048611            
Instance_407_large  30010.679100        1291.000000         1214.000000         0.059644            432                 21                  0.750000            0.048611            
Instance_408_large  30006.449800        1373.000000         1294.000000         0.057538            432                 21                  0.750000            0.048611            
Instance_409_large  29999.095400        1455.000000         1337.000000         0.081100            432                 21                  0.750000            0.048611            
Instance_40_large   30002.752500        688.000000          646.000000          0.061047            240                 18                  0.625000            0.075000            
Instance_410_large  29997.819200        1941.000000         1805.000000         0.070067            432                 21                  0.750000            0.048611            
Instance_411_large  30004.573700        1772.000000         1684.000000         0.049661            576                 21                  1.000000            0.036458            
Instance_412_large  29998.933200        2110.000000         1791.000000         0.151185            576                 21                  1.000000            0.036458            
Instance_413_large  30003.027700        2854.000000         2690.000000         0.057463            576                 21                  1.000000            0.036458            
Instance_414_large  30014.641700        2452.000000         2279.000000         0.070555            576                 21                  1.000000            0.036458            
Instance_415_large  30003.516900        3354.000000         3140.000000         0.063804            576                 21                  1.000000            0.036458            
Instance_416_large  30004.661300        2629.000000         2466.000000         0.062001            576                 21                  1.000000            0.036458            
Instance_417_large  30013.245900        2327.000000         2176.000000         0.064890            576                 21                  1.000000            0.036458            
Instance_418_large  30003.200700        2280.000000         1961.000000         0.139912            576                 21                  1.000000            0.036458            
Instance_419_large  29999.120400        2652.000000         2557.000000         0.035822            576                 21                  1.000000            0.036458            
Instance_41_large   30004.598700        989.000000          923.000000          0.066734            360                 18                  0.750000            0.050000            
Instance_420_large  29992.878300        1996.000000         1855.000000         0.070641            576                 21                  1.000000            0.036458            
Instance_421_large  30004.036200        1157.000000         831.000000          0.281763            336                 21                  0.666667            0.062500            
Instance_422_large  30002.673700        1258.000000         740.000000          0.411765            336                 21                  0.600000            0.062500            
Instance_423_large  30016.379000        1083.000000         1010.000000         0.067405            336                 21                  0.545455            0.062500            
Instance_424_large  29996.826800        1073.000000         886.000000          0.174278            336                 21                  0.600000            0.062500            
Instance_425_large  30008.608100        1110.000000         1054.000000         0.050450            336                 21                  0.631579            0.062500            
Instance_426_large  30003.715800        884.000000          831.000000          0.059955            336                 21                  0.666667            0.062500            
